SYSDATETIME,WIND_SPEED_CORRECTED,WAVE_HEIGHT,TEMPERATURE
2026-04-16 05:00:00,3.4135188073224514,0.048,11.9
2026-04-16 06:00:00,2.5367884571694352,0.015,12.0
2026-04-16 07:00:00,2.272228625300905,0.028,12.8
2026-04-16 08:00:00,2.306133314114652,0.054,14.0
2026-04-16 09:00:00,2.2497314318154467,0.069,15.3
2026-04-16 10:00:00,2.0475785413344716,0.04,16.0
2026-04-16 11:00:00,2.138188703686323,0.074,16.7
2026-04-16 12:00:00,2.9324047466228436,0.191,17.2
2026-04-16 13:00:00,3.969236943478448,0.306,17.4
2026-04-16 14:00:00,5.271366868079503,0.461,17.1
2026-04-16 15:00:00,5.616436324182884,0.484,17.0
2026-04-16 16:00:00,5.062634970770225,0.335,16.6
2026-04-16 17:00:00,4.100043533422779,0.141,16.2
2026-04-16 18:00:00,3.2191769957023086,0.038,15.4
2026-04-16 19:00:00,2.7285974072192105,0.007,14.6
2026-04-16 20:00:00,2.545840335763367,0.002,14.0
2026-04-16 21:00:00,2.3538617472343617,0.006,13.8
2026-04-16 22:00:00,2.3210594379325067,0.011,13.5
2026-04-16 23:00:00,2.5412666168456717,0.041,13.2
2026-04-17 00:00:00,2.724259159359834,0.086,12.8
2026-04-17 01:00:00,2.6658819431765677,0.095,12.7
2026-04-17 02:00:00,2.7455053019484454,0.072,12.6
2026-04-17 03:00:00,2.9264843962738443,0.033,12.5
2026-04-17 04:00:00,2.450232493053119,0.008,12.3
2026-04-17 05:00:00,2.9903286874614503,0.035,12.5
2026-04-17 06:00:00,3.420407510319378,0.1,12.8
2026-04-17 07:00:00,3.7236416181746903,0.11,13.0
2026-04-17 08:00:00,4.764537161184574,0.114,13.2
2026-04-17 09:00:00,4.36572633100381,0.119,13.5
2026-04-17 10:00:00,3.58394982203866,0.079,13.9
2026-04-17 11:00:00,2.7934385169393687,0.02,14.1
2026-04-17 12:00:00,2.2079908040609406,0.006,14.3
2026-04-17 13:00:00,2.513888730511382,0.012,14.3
2026-04-17 14:00:00,3.041802476204356,0.029,14.1
2026-04-17 15:00:00,2.9558161488872217,0.054,14.0
2026-04-17 16:00:00,3.3008937257446576,0.067,13.8
2026-04-17 17:00:00,3.705652351365044,0.088,13.6
2026-04-17 18:00:00,4.197225887403211,0.116,13.6
2026-04-17 19:00:00,4.559116675448501,0.116,13.6
2026-04-17 20:00:00,4.69302506051146,0.151,13.7
2026-04-17 21:00:00,5.172166642375232,0.196,13.7
2026-04-17 22:00:00,5.542130966529689,0.217,13.7
2026-04-17 23:00:00,6.190477916124962,0.266,13.6
2026-04-18 00:00:00,7.056691421342634,0.342,13.5
2026-04-18 01:00:00,7.56338565806004,0.368,13.4
2026-04-18 02:00:00,7.725140394488291,0.358,13.4
2026-04-18 03:00:00,7.531330621228538,0.375,13.4
2026-04-18 04:00:00,7.125979395755628,0.429,13.2
2026-04-18 05:00:00,7.2051595204807795,0.467,13.3
2026-04-18 06:00:00,6.829244955170956,0.47,13.4
2026-04-18 07:00:00,6.299731742677512,0.358,13.8
2026-04-18 08:00:00,6.1578828013847895,0.22,14.8
2026-04-18 09:00:00,5.9384549824206285,0.141,15.5
2026-04-18 10:00:00,5.385154571374947,0.128,16.2
2026-04-18 11:00:00,5.850561283953737,0.346,16.9
2026-04-18 12:00:00,6.247180720001545,0.678,17.6
2026-04-18 13:00:00,6.755432013556365,0.764,17.3
2026-04-18 14:00:00,7.242787952933863,0.651,16.9
2026-04-18 15:00:00,6.428393839397566,0.498,17.2
2026-04-18 16:00:00,6.7097432594477455,0.335,16.9
2026-04-18 17:00:00,5.943586731356906,0.175,16.0
2026-04-18 18:00:00,4.96591164790224,0.076,15.5
2026-04-18 19:00:00,3.451108650231931,0.015,15.0
2026-04-18 20:00:00,2.8664648086741313,0.016,14.9
2026-04-18 21:00:00,2.8489362911318272,0.054,14.8
2026-04-18 22:00:00,3.3310511325996797,0.048,14.5
2026-04-18 23:00:00,2.9320266535247184,0.019,14.3
2026-04-19 00:00:00,2.640364244135787,0.009,14.2
2026-04-19 01:00:00,2.2639628845448554,0.005,14.0
2026-04-19 02:00:00,2.0033802857180962,0.009,13.8
2026-04-19 03:00:00,1.900353069502759,0.028,13.8
2026-04-19 04:00:00,2.213104696620859,0.049,13.7
2026-04-19 05:00:00,2.3961432619473975,0.065,13.9
2026-04-19 06:00:00,2.681381293554087,0.071,14.1
2026-04-19 07:00:00,2.94020764193593,0.072,14.7
2026-04-19 08:00:00,2.988217846988455,0.065,15.6
2026-04-19 09:00:00,2.6919893381201123,0.041,16.5
2026-04-19 10:00:00,1.95196448028685,0.004,17.3
2026-04-19 11:00:00,1.7247979347298004,0.013,17.9
2026-04-19 12:00:00,2.3019781692215693,0.072,18.3
2026-04-19 13:00:00,2.8486401170512803,0.116,18.3
2026-04-19 14:00:00,3.6793555747258737,0.134,17.7
2026-04-19 15:00:00,4.271854762928123,0.139,17.3
2026-04-19 16:00:00,4.504055970872025,0.13,16.5
2026-04-19 17:00:00,4.079802596486605,0.11,16.2
2026-04-19 18:00:00,3.2775928500028506,0.065,15.7
2026-04-19 19:00:00,2.3977852590081805,0.006,15.3
2026-04-19 20:00:00,2.0772416624508447,0.012,14.9
2026-04-19 21:00:00,2.320707697112094,0.059,14.7
2026-04-19 22:00:00,2.250839237663263,0.03,14.5
2026-04-19 23:00:00,1.979327707217669,0.003,14.3
2026-04-20 00:00:00,2.2769288194529924,0.012,14.0
2026-04-20 01:00:00,2.3799862126256683,0.025,13.9
2026-04-20 02:00:00,3.2794851755259664,0.041,13.7
2026-04-20 03:00:00,3.088967566159952,0.038,13.4
2026-04-20 04:00:00,2.783104631824281,0.01,13.2
2026-04-20 05:00:00,2.4953852650622803,0.0,13.1
2026-04-20 06:00:00,2.209463523026779,0.003,13.3
2026-04-20 07:00:00,2.058544972649848,0.002,14.1
2026-04-20 08:00:00,2.192213232868481,0.023,15.1
2026-04-20 09:00:00,3.0255176150346963,0.082,15.8
2026-04-20 10:00:00,4.371303351597087,0.13,15.3
2026-04-20 11:00:00,5.031020334188,0.17,14.4
2026-04-20 12:00:00,6.836668989828337,0.233,14.2
2026-04-20 13:00:00,8.153730234199331,0.431,13.2
2026-04-20 14:00:00,9.750991167149383,0.894,12.0
2026-04-20 15:00:00,10.1915424053304,1.327,11.1
2026-04-20 16:00:00,9.559024569185315,1.397,10.7
2026-04-20 17:00:00,9.071484532788597,1.259,10.3
2026-04-20 18:00:00,9.016011353076712,1.08,9.9
2026-04-20 19:00:00,9.387149498448116,0.972,9.7
2026-04-20 20:00:00,8.99582482343569,0.898,9.5
2026-04-20 21:00:00,8.490244974585382,0.778,9.3
2026-04-20 22:00:00,7.7421081072792335,0.668,9.3
2026-04-20 23:00:00,6.958463673139395,0.573,9.2
2026-04-21 00:00:00,6.152037111758407,0.453,9.1
2026-04-21 01:00:00,5.484947955943308,0.38,8.9
2026-04-21 02:00:00,5.229814371420786,0.297,8.8
2026-04-21 03:00:00,4.910925790348941,0.237,8.5
2026-04-21 04:00:00,5.066036815474136,0.166,8.3
2026-04-21 05:00:00,4.466298410110613,0.145,8.2
2026-04-21 06:00:00,4.381342153330106,0.147,8.2
2026-04-21 07:00:00,4.241285781467412,0.133,8.8
2026-04-21 08:00:00,3.7783888794902643,0.097,10.1
