SYSDATETIME,GFS_wind_speed_80m,GFS_wind_direction_80m,GFS_temperature_2m,GFS_relative_humidity_2m,GFS_wind_gusts_10m,ECMWF_wind_speed_100m,ECMWF_wind_speed_10m,ECMWF_wind_direction_10m,ECMWF_temperature_2m,ECMWF_relative_humidity_2m,ICON_wind_speed_80m,ICON_wind_direction_80m,ICON_temperature_2m,ICON_relative_humidity_2m,ICON_wind_gusts_10m,GEM_wind_speed_80m,GEM_wind_direction_80m,GEM_temperature_2m,GEM_relative_humidity_2m,GEM_wind_gusts_10m,JMA_wind_speed_10m,JMA_wind_direction_10m,JMA_temperature_2m,JMA_relative_humidity_2m
2026-05-17 00:00:00,1.71,7,17.0,69,1.6,1.75,0.22,63.0,16.4,78.0,1.3,4.0,18.3,78.0,0.8,2.2,351.0,15.6,92.0,0.4,0.67,27.0,14.4,92.0
2026-05-17 01:00:00,2.79,345,16.7,69,2.7,2.11,0.54,22.0,16.2,78.0,1.6,4.0,18.2,80.0,1.1,2.0,355.0,15.4,92.0,0.4,0.71,8.0,14.2,94.0
2026-05-17 02:00:00,3.45,350,16.3,71,3.1,2.81,1.1,5.0,15.9,80.0,1.53,11.0,18.2,80.0,1.1,1.9,359.0,15.4,91.0,0.6,0.8,360.0,14.2,95.0
2026-05-17 03:00:00,3.04,27,15.9,72,2.8,3.21,1.5,4.0,15.6,81.0,1.3,23.0,18.2,80.0,1.0,2.1,3.0,15.4,91.0,0.9,0.81,353.0,14.3,96.0
2026-05-17 04:00:00,2.88,34,16.0,69,2.7,3.0,1.43,12.0,15.1,84.0,1.24,14.0,18.2,80.0,0.8,2.6,2.0,15.3,92.0,1.5,0.81,353.0,14.5,96.0
2026-05-17 05:00:00,2.82,27,15.8,68,2.5,2.55,1.17,31.0,14.6,87.0,1.96,345.0,18.2,77.0,1.6,3.4,0.0,15.2,92.0,2.2,0.92,347.0,14.8,97.0
2026-05-17 06:00:00,3.2,360,16.1,68,2.9,2.25,1.06,41.0,14.8,87.0,2.26,347.0,18.2,77.0,1.8,4.0,359.0,15.4,92.0,2.8,0.92,347.0,15.2,96.0
2026-05-17 07:00:00,3.8,360,18.0,63,3.2,2.19,1.12,27.0,16.3,82.0,2.01,6.0,18.2,75.0,1.7,4.3,3.0,15.6,90.0,3.2,0.92,347.0,15.7,96.0
2026-05-17 08:00:00,4.32,5,19.8,58,3.8,2.28,1.41,8.0,18.4,73.0,1.92,9.0,18.3,75.0,1.6,4.5,8.0,16.0,87.0,3.4,1.04,343.0,16.2,95.0
2026-05-17 09:00:00,4.12,14,20.9,56,3.5,2.5,1.81,354.0,20.1,67.0,2.02,9.0,18.6,75.0,2.3,4.6,12.0,16.5,84.0,3.6,1.08,338.0,16.7,94.0
2026-05-17 10:00:00,3.51,5,22.3,52,2.9,2.92,2.4,343.0,21.0,66.0,2.1,3.0,19.0,76.0,2.5,4.6,8.0,16.8,81.0,3.6,1.17,329.0,17.3,92.0
2026-05-17 11:00:00,3.3,360,22.8,51,2.8,3.61,3.05,337.0,21.6,67.0,2.31,355.0,19.5,74.0,2.7,4.6,3.0,17.1,79.0,3.4,1.35,318.0,18.1,89.0
2026-05-17 12:00:00,3.85,351,23.4,49,3.4,4.3,3.58,333.0,21.9,67.0,2.72,343.0,20.0,72.0,3.2,4.7,359.0,17.5,77.0,3.4,1.7,310.0,18.9,86.0
2026-05-17 13:00:00,3.81,346,23.5,48,3.2,4.93,3.89,331.0,22.0,65.0,3.18,332.0,20.1,70.0,3.5,5.2,351.0,17.6,76.0,3.8,1.94,305.0,19.6,84.0
2026-05-17 14:00:00,3.79,342,24.0,44,3.3,5.48,4.17,330.0,21.8,63.0,3.33,327.0,20.0,68.0,3.6,5.8,342.0,17.8,76.0,4.4,2.06,299.0,20.1,82.0
2026-05-17 15:00:00,4.12,331,23.9,44,3.8,5.87,4.17,330.0,21.4,62.0,3.42,322.0,19.8,68.0,3.7,6.1,334.0,17.8,77.0,4.7,2.15,298.0,20.2,81.0
2026-05-17 16:00:00,5.28,331,22.5,48,5.0,6.33,4.02,333.0,20.6,64.0,3.14,323.0,19.7,69.0,3.6,5.7,336.0,17.8,78.0,4.5,2.01,297.0,19.8,82.0
2026-05-17 17:00:00,4.42,322,21.3,53,3.9,6.64,3.86,339.0,19.7,68.0,3.24,326.0,19.6,70.0,3.2,5.0,338.0,17.8,80.0,3.9,1.7,298.0,18.9,84.0
2026-05-17 18:00:00,1.91,313,20.6,55,1.7,6.43,3.42,345.0,18.8,71.0,3.28,329.0,19.4,72.0,3.2,4.3,340.0,17.6,82.0,3.3,1.25,299.0,17.9,88.0
2026-05-17 19:00:00,3.04,314,19.3,63,2.8,5.06,2.55,349.0,18.3,72.0,2.38,338.0,19.1,76.0,3.0,3.8,347.0,17.4,85.0,2.6,0.86,306.0,16.7,91.0
2026-05-17 20:00:00,1.75,329,17.5,67,1.6,3.32,1.4,360.0,17.9,73.0,0.85,339.0,18.8,79.0,1.6,3.4,354.0,17.0,88.0,1.9,0.5,307.0,15.7,94.0
2026-05-17 21:00:00,1.8,357,17.5,63,1.8,2.33,0.67,27.0,17.5,74.0,0.14,45.0,18.6,81.0,0.6,3.1,1.0,16.6,90.0,1.3,0.22,333.0,14.9,96.0
2026-05-17 22:00:00,2.01,354,17.3,63,2.0,2.06,0.67,27.0,17.1,76.0,0.51,349.0,18.5,82.0,0.7,2.8,18.0,16.4,91.0,1.1,0.14,45.0,14.4,97.0
2026-05-17 23:00:00,1.71,353,16.9,65,1.7,1.8,0.95,18.0,16.7,78.0,0.5,37.0,18.3,84.0,0.7,2.5,34.0,16.1,92.0,1.0,0.2,90.0,14.0,98.0
2026-05-18 00:00:00,2.47,346,16.8,65,2.3,1.66,1.14,15.0,16.4,80.0,0.76,67.0,18.2,85.0,0.7,2.4,51.0,15.9,91.0,1.1,0.3,90.0,13.7,99.0
2026-05-18 01:00:00,1.66,65,16.4,66,2.0,1.86,1.14,38.0,16.0,80.0,0.78,50.0,18.1,87.0,0.8,2.5,64.0,15.9,89.0,1.4,0.41,104.0,13.5,100.0
2026-05-18 02:00:00,1.43,78,16.2,65,1.8,2.34,1.26,72.0,15.7,80.0,1.4,86.0,18.1,88.0,1.3,2.8,77.0,15.8,86.0,1.8,0.41,104.0,13.5,100.0
2026-05-18 03:00:00,0.41,14,16.0,64,0.5,2.62,1.5,90.0,15.3,80.0,2.06,119.0,18.1,85.0,1.6,2.9,90.0,15.7,83.0,2.1,0.45,117.0,13.5,99.0
2026-05-18 04:00:00,1.17,59,16.0,63,1.3,2.33,1.68,107.0,14.7,82.0,1.35,138.0,18.0,85.0,1.6,2.7,110.0,15.4,81.0,2.1,0.5,127.0,13.7,98.0
2026-05-18 05:00:00,1.3,23,15.7,64,1.3,1.92,1.89,122.0,14.1,84.0,1.0,127.0,17.9,87.0,1.0,2.3,131.0,15.2,80.0,2.1,0.5,143.0,14.1,96.0
2026-05-18 06:00:00,2.05,47,16.1,64,2.2,1.84,1.77,133.0,14.3,83.0,0.94,122.0,17.8,88.0,1.1,2.1,151.0,15.1,79.0,2.0,0.54,158.0,14.6,94.0
2026-05-18 07:00:00,1.39,60,18.3,59,1.6,1.5,1.03,151.0,15.9,76.0,0.94,122.0,17.9,88.0,1.2,2.2,159.0,15.4,79.0,2.0,0.61,171.0,15.1,91.0
2026-05-18 08:00:00,1.17,110,20.7,52,1.4,1.35,0.67,243.0,18.4,67.0,0.63,108.0,18.3,85.0,0.9,2.5,168.0,15.8,80.0,2.0,0.81,187.0,15.7,89.0
2026-05-18 09:00:00,1.2,90,23.0,45,1.2,1.84,1.53,281.0,20.4,60.0,0.64,129.0,18.9,80.0,0.7,3.0,176.0,16.4,80.0,2.2,0.95,198.0,16.3,87.0
2026-05-18 10:00:00,0.85,21,24.4,40,1.0,2.2,2.02,290.0,21.5,58.0,1.3,157.0,19.4,77.0,0.9,3.9,185.0,17.2,77.0,2.5,1.3,212.0,17.1,85.0
2026-05-18 11:00:00,0.7,360,24.7,40,0.9,2.5,2.42,294.0,22.1,58.0,1.8,199.0,20.0,76.0,1.8,4.9,193.0,18.2,72.0,3.0,1.77,223.0,18.0,83.0
